collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T06:00:00Z,2026-09-09T08:00:00+0200,1702.9875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T07:00:00Z,2026-09-09T09:00:00+0200,1630.7775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T08:00:00Z,2026-09-09T10:00:00+0200,1307.26,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T09:00:00Z,2026-09-09T11:00:00+0200,1189.1925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T10:00:00Z,2026-09-09T12:00:00+0200,970.8375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T11:00:00Z,2026-09-09T13:00:00+0200,955.0875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T12:00:00Z,2026-09-09T14:00:00+0200,930.2325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T13:00:00Z,2026-09-09T15:00:00+0200,881.68,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T14:00:00Z,2026-09-09T16:00:00+0200,591.6775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T15:00:00Z,2026-09-09T17:00:00+0200,321.5625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T16:00:00Z,2026-09-09T18:00:00+0200,364.9725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T17:00:00Z,2026-09-09T19:00:00+0200,225.8525,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T18:00:00Z,2026-09-09T20:00:00+0200,232.53,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T19:00:00Z,2026-09-09T21:00:00+0200,165.1325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T20:00:00Z,2026-09-09T22:00:00+0200,29.2,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T20:00:00Z,2026-09-09T22:00:00+0200,2.58,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T21:00:00Z,2026-09-09T23:00:00+0200,25.925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T22:00:00Z,2026-09-10T00:00:00+0200,0.002,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-09T23:00:00Z,2026-09-10T01:00:00+0200,0.002,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T00:00:00Z,2026-09-10T02:00:00+0200,0.1795,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T01:00:00Z,2026-09-10T03:00:00+0200,55.9875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T02:00:00Z,2026-09-10T04:00:00+0200,157.44175,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T03:00:00Z,2026-09-10T05:00:00+0200,193.4575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T04:00:00Z,2026-09-10T06:00:00+0200,333.21475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T05:00:00Z,2026-09-10T07:00:00+0200,511.25775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T06:00:00Z,2026-09-10T08:00:00+0200,735.11475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T07:00:00Z,2026-09-10T09:00:00+0200,899.8725,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T08:00:00Z,2026-09-10T10:00:00+0200,1012.853,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T09:00:00Z,2026-09-10T11:00:00+0200,1175.71125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T10:00:00Z,2026-09-10T12:00:00+0200,1028.51825,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T11:00:00Z,2026-09-10T13:00:00+0200,608.9465,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T12:00:00Z,2026-09-10T14:00:00+0200,484.3875,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T13:00:00Z,2026-09-10T15:00:00+0200,417.101,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T14:00:00Z,2026-09-10T16:00:00+0200,484.77775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T15:00:00Z,2026-09-10T17:00:00+0200,928.097,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T16:00:00Z,2026-09-10T18:00:00+0200,989.99475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T17:00:00Z,2026-09-10T19:00:00+0200,1069.186,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T18:00:00Z,2026-09-10T20:00:00+0200,1107.358,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T19:00:00Z,2026-09-10T21:00:00+0200,1147.78025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T20:00:00Z,2026-09-10T22:00:00+0200,1053.9125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T21:00:00Z,2026-09-10T23:00:00+0200,1259.588,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T22:00:00Z,2026-09-11T00:00:00+0200,1255.751,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-10T23:00:00Z,2026-09-11T01:00:00+0200,1378.89425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T00:00:00Z,2026-09-11T02:00:00+0200,1189.07325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T01:00:00Z,2026-09-11T03:00:00+0200,1247.64625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T02:00:00Z,2026-09-11T04:00:00+0200,1330.93375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T03:00:00Z,2026-09-11T05:00:00+0200,1508.72125,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T04:00:00Z,2026-09-11T06:00:00+0200,1651.39625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T05:00:00Z,2026-09-11T07:00:00+0200,1334.6315,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T06:00:00Z,2026-09-11T08:00:00+0200,1059.06225,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T07:00:00Z,2026-09-11T09:00:00+0200,709.9035,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T08:00:00Z,2026-09-11T10:00:00+0200,445.49075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T09:00:00Z,2026-09-11T11:00:00+0200,228.5075,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T10:00:00Z,2026-09-11T12:00:00+0200,78.37375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T11:00:00Z,2026-09-11T13:00:00+0200,85.5475,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T12:00:00Z,2026-09-11T14:00:00+0200,112.374,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T13:00:00Z,2026-09-11T15:00:00+0200,100.037,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T14:00:00Z,2026-09-11T16:00:00+0200,18.63325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T15:00:00Z,2026-09-11T17:00:00+0200,5.895,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T16:00:00Z,2026-09-11T18:00:00+0200,0.68775,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T17:00:00Z,2026-09-11T19:00:00+0200,0.73575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T18:00:00Z,2026-09-11T20:00:00+0200,2.5045,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T19:00:00Z,2026-09-11T21:00:00+0200,0.587,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T20:00:00Z,2026-09-11T22:00:00+0200,0.587,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T21:00:00Z,2026-09-11T23:00:00+0200,0.587,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T22:00:00Z,2026-09-12T00:00:00+0200,0.587,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-11T23:00:00Z,2026-09-12T01:00:00+0200,0.587,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T00:00:00Z,2026-09-12T02:00:00+0200,2.816,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T01:00:00Z,2026-09-12T03:00:00+0200,31.60025,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T02:00:00Z,2026-09-12T04:00:00+0200,91.54325,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T03:00:00Z,2026-09-12T05:00:00+0200,121.909,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T04:00:00Z,2026-09-12T06:00:00+0200,102.35925,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T05:00:00Z,2026-09-12T07:00:00+0200,167.08425,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T06:00:00Z,2026-09-12T08:00:00+0200,230.66,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T07:00:00Z,2026-09-12T09:00:00+0200,414.383,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T08:00:00Z,2026-09-12T10:00:00+0200,827.55575,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T09:00:00Z,2026-09-12T11:00:00+0200,891.0385,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T10:00:00Z,2026-09-12T12:00:00+0200,1016.28375,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T11:00:00Z,2026-09-12T13:00:00+0200,1186.1355,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T12:00:00Z,2026-09-12T14:00:00+0200,1609.091,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T13:00:00Z,2026-09-12T15:00:00+0200,2027.23625,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T14:00:00Z,2026-09-12T16:00:00+0200,2106.794,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
2026-09-12T17:07:50Z,2026-09-12T19:07:50+0200,714ec09e-9c02-4268-b943-1d440ed31bbe,2026-09-12T15:00:00Z,2026-09-12T17:00:00+0200,2128.828,MW,BE,BE,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T17:09:38Z
